ign,FMC,Prec30,Prec7,Prec,Rh,Temp30_media,Temp30_moda,Temp7_media,Temp7_moda,Temp_max,wind_max,lm14,lm7,ls14,ls7,aspect,elev,rough,slope,road,pop_density,livestock,ecorregion,cci,real
0,26,15.7299995422363,5.55999994277954,3.51999998092651,42.1850624084473,305.242614746094,303.826049804688,305.366973876953,304.435485839844,304.710327148438,1.79339993000031,0.0030917625408619,0.0025068125687539,0.0432846732437611,0.0175476875156164,-0.183847934007645,528.0,22.0,5.51644515991211,0.0,29.4460906982422,11.3440589904785,7,,1.0
1,93,6.21000003814697,0.0,0.0,31.7400188446045,305.789733886719,303.527557373047,304.909027099609,303.527557373047,305.773498535156,3.33216404914856,0.0,0.0,0.0,0.0,-0.652860581874847,308.0,7.0,1.3214054107666,33.0,0.0024736721534282,42.7320038969988,7,122.0,3.0
1,92,0.0,0.0,0.0,26.3752746582031,300.506439208984,298.769714355469,300.715026855469,299.081970214844,301.894226074219,2.83818340301514,0.0,0.0,0.0,0.0,0.196114987134933,1117.0,2.0,0.394367814064026,0.0,11.6144151687622,17.4048161932892,9,130.0,1.0
1,18,29.7700004577637,10.6599998474121,0.0,30.1774768829346,282.883392333984,271.140411376953,286.988861083984,278.964752197266,288.635620117188,4.07593250274658,0.0,0.0,0.0,0.0,0.822891235351563,150.0,2.0,0.476598739624023,0.0,11.4931840896606,230.916563674341,4,11.0,8.0
0,128,20.6700000762939,0.0,0.0,35.1361389160156,303.791015625,299.477966308594,301.853515625,299.940521240234,302.646057128906,2.12166142463684,5.09422025061212e-05,0.0001018844050122,0.0007131908205337,0.0007131908205337,-0.130283415317535,132.0,3.0,0.55229663848877,9.0,0.0412334017455578,1337.52429199219,7,1.0,3.0
0,0,194.929992675781,40.4099998474121,0.649999976158142,64.4043807983398,303.432861328125,299.976745605469,303.997497558594,303.145202636719,303.652954101562,1.99885153770447,0.0116548109799623,0.0009380996343679,0.163167342543602,0.0065666977316141,0.60372406244278,195.0,5.0,0.881777584552765,0.0,33.3956336975098,1880.79174804688,7,1.0,1.0
0,136,1.17999994754791,0.0,0.0,15.4841032028198,306.641967773438,304.648193359375,307.147796630859,306.413543701172,307.047668457031,1.91277265548706,0.0,0.0,0.0,0.0,0.124626703560352,813.0,31.0,7.32888221740723,0.0,24.8820304870605,4.57080602645874,7,1.0,1.0
1,63,40.0200004577637,12.0900001525879,3.5699999332428,66.5698089599609,288.356781005859,276.732879638672,284.005157470703,276.732879638672,281.929473876953,1.88524234294891,0.0,0.0,0.0,0.0,3.13916473260178e-07,471.0,5.0,0.773384153842926,0.0,1.75066912174225,37.747564713887,6,11.0,5.0
1,18,36.7099990844727,11.789999961853,0.610000014305115,29.2192249298096,285.493438720703,278.231353759766,282.630920410156,279.826019287109,284.253601074219,4.37118196487427,0.0,0.0,0.0,0.0,0.707105994224548,368.0,2.0,0.394367814064026,0.0,1.78314661979675,124.318610370068,8,10.0,8.0
1,63,0.0,0.0,0.0,10.9924392700195,307.954010009766,306.444763183594,307.739807128906,306.444763183594,308.002777099609,2.54948282241821,0.0,0.0,0.0,0.0,0.479871541261673,252.0,5.0,1.17022585868835,0.0,9.93117427825928,2630.04749092148,7,62.0,1.0
0,14,0.0,0.0,0.0,10.5536947250366,302.156433105469,293.890655517578,299.555938720703,296.032043457031,304.810852050781,4.58140850067139,0.0,0.0,0.0,0.0,-0.707107305526733,668.5,4.0,0.665300726890564,0.0,14.4016637802124,1035.48059082031,7,1.0,1.0
0,55,282.640014648438,174.070007324219,0.140000000596046,43.2028579711914,307.142486572266,297.459808349609,302.4208984375,297.459808349609,304.474609375,2.81208157539368,0.0339913219213486,0.0679826438426971,0.47587850689888,0.47587850689888,-0.707107305526733,201.5,3.0,0.55229663848877,144.0,0.107754610478878,107.214576721191,7,1.0,3.0
0,44,0.850000023841858,0.0,0.0,24.5302181243896,301.025115966797,298.926208496094,300.7138671875,298.926208496094,300.873382568359,1.97978949546814,0.0,0.0,0.0,0.0,0.316228032112122,917.0,3.0,0.546881794929504,247.0,2.50193977355957,302.926208496094,7,1.0,1.0
1,108,7.07999992370606,1.0900000333786,0.419999986886978,42.2439117431641,299.374359130859,290.156829833984,301.520599365234,293.520477294922,293.520477294922,3.19885063171387,0.0,0.0,0.0,0.0,0.670764923095703,997.0,39.0,8.85754108428955,0.0,0.0,54.2198342533165,5,70.0,5.0
0,84,196.669998168945,61.7600021362305,16.6800003051758,75.4167938232422,303.921295166016,297.251770019531,302.081970214844,300.095428466797,302.935638427734,1.26837253570557,0.0058151734992861,0.0074659828096628,0.0814124271273613,0.0522618815302849,0.376449435949326,361.0,8.0,1.77326107025146,0.0,1.41376423835754,537.018188476562,7,1.0,1.0
1,87,51.7799987792969,13.9800004959106,0.0,33.6775360107422,299.135467529297,294.648284912109,300.341735839844,299.102203369141,301.43017578125,0.926142573356628,0.000490105652716,0.0,0.0068614790216088,0.0,-0.725038766860962,675.0,64.5,13.8962726593018,177.0,22.2643489837647,122.740235762042,1,100.0,4.0
1,231,167.149993896484,39.6399993896484,0.680000007152557,59.7803688049316,304.054382324219,301.030456542969,303.995147705078,301.030456542969,305.529479980469,1.97767925262451,0.0037510176189243,0.0050206752493977,0.0525142475962639,0.0351447276771069,-0.390167236328125,530.0,9.0,1.63474774360657,0.0,7.47428464889526,11.1144078261855,7,50.0,1.0
1,163,100.790000915527,26.5299987792969,3.3199999332428,48.474479675293,305.391326904297,302.207366943359,305.235443115234,303.510467529297,305.881134033203,1.50457513332367,0.002253514714539,0.0002786908880807,0.0315492078661919,0.0019508361583575,0.539060831069946,494.0,18.0,3.92461442947388,45.0,40.4700126647949,53.0348410482095,7,62.0,1.0
0,0,1.12999999523163,0.0,0.0,8.58885097503662,311.813995361328,309.219970703125,312.015808105469,310.139678955078,310.139678955078,5.02899503707886,0.0,0.0,0.0,0.0,0.447213768959045,681.0,6.0,1.03466379642487,0.0,7.05929660797119,10.7531900405884,7,,1.0
1,42,1.27999997138977,0.0199999995529652,0.0,10.4878349304199,302.922180175781,296.567199707031,304.441558837891,300.896728515625,307.531982421875,3.24008750915527,0.0,0.0,0.0,0.0,0.196114987134933,1180.0,3.0,0.370126247406006,302.0,0.151867777109146,1072.33882396108,13,120.0,1.0
0,127,209.979995727539,62.0699996948242,1.73000001907349,77.8532638549805,298.726013183594,294.814178466797,298.229461669922,295.264068603516,296.337371826172,2.90112972259521,0.004489651415497,0.0053436323069036,0.0628551170229912,0.0374054238200188,-0.299197435379028,1510.0,4.0,0.75354266166687,141.0,5.56831741333008,80.2822113037109,7,1.0,1.0
1,26,0.0,0.0,0.0,19.0941829681397,307.148345947266,306.002227783203,307.650665283203,307.070892333984,307.807189941406,2.69011044502258,0.0,0.0,0.0,0.0,0.533436238765717,174.0,5.0,0.990376472473145,248.0,71.4153366088867,425.635192464088,7,10.0,1.0
1,41,0.0,0.0,0.0,14.6200790405273,302.037475585938,297.019622802734,304.1279296875,303.075958251953,304.57421875,4.13608264923096,0.0,0.0,0.0,0.0,0.447212964296341,1152.0,4.0,0.773384153842926,0.0,1.62989103794098,158.711141955616,7,130.0,1.0
1,120,61.5499992370606,10.4299993515015,0.0,40.2632522583008,305.135406494141,293.624938964844,304.223663330078,293.624938964844,312.006896972656,5.52646017074585,0.0115921702235937,0.0193007290363312,0.162290379405022,0.135105103254318,-0.316228747367859,84.0,3.0,0.394367814064026,0.0,0.592213153839111,1424.97736888231,7,50.0,6.0
1,113,0.0,0.0,0.0,11.3829889297485,304.5205078125,301.415771484375,306.991241455078,306.298065185547,306.984130859375,2.10021829605103,0.0,0.0,0.0,0.0,-0.277450919151306,249.5,20.0,4.31540822982788,87.0,66.3503494262695,2303.03441882093,1,60.0,4.0
1,0,27.0,10.8100004196167,4.26000022888184,47.4101333618164,305.770233154297,304.426788330078,305.870758056641,305.273071289063,305.658111572266,1.72741377353668,0.0,0.0,0.0,0.0,-0.428134888410568,301.0,3.0,0.450974673032761,0.0,9.02499103546143,64.5401029053834,7,130.0,1.0
0,37,0.0,0.0,0.0,8.88507270812988,307.250549316406,303.294830322266,309.865020751953,308.945892333984,309.835906982422,2.45916199684143,0.0,0.0,0.0,0.0,-0.0905352830886841,161.0,2.0,0.345884710550308,164.0,98.5387420654297,4293.4482421875,7,,1.0
0,229,82.4400024414062,0.0900000035762787,0.0,55.3165550231934,298.169616699219,293.086303710938,296.70458984375,294.793884277344,297.883880615234,1.67010080814362,0.0,0.0,0.0,0.0,0.541687607765198,173.0,32.5,6.28209590911865,59.0,214.694396972656,681.742980957031,1,1.0,4.0
1,50,6.63000011444092,1.62000000476837,0.0,36.5944671630859,302.818511962891,299.395751953125,304.313293457031,301.766387939453,305.967590332031,2.66366815567017,0.0,0.0,0.0,0.0,-0.413802564144135,475.5,7.0,1.3214054107666,0.0,2.81913232803345,137.15118690087,7,62.0,1.0
0,187,16.3699989318848,10.8699998855591,0.150000005960464,68.8490219116211,298.301879882812,290.431884765625,300.968322753906,294.994567871094,301.063354492188,5.59240770339966,0.0055434615351259,0.0,0.0776084586977959,0.0,0.242534950375557,110.5,5.0,1.07990646362305,356.0,0.0,2136.22290039062,8,1.0,5.0
1,44,0.46000000834465,0.0299999993294477,0.0,27.0204963684082,303.440277099609,300.06787109375,304.518798828125,303.032653808594,306.216674804688,2.24332737922668,0.0,0.0,0.0,0.0,-0.637742817401886,795.0,5.0,0.918175518512726,128.0,4.99481964111328,317.007040601628,7,62.0,1.0
0,194,67.870002746582,21.6100006103516,4.76000022888184,65.0197448730469,303.760650634766,296.988555908203,302.545837402344,296.988555908203,304.054229736328,2.03594970703125,0.0011877762153744,0.0006803367868997,0.0166288670152426,0.0047623575665056,-9.41749419780535e-07,326.0,6.0,1.41105425357819,111.0,0.140908464789391,3238.66259765625,7,1.0,6.0
1,154,13.1599998474121,1.75,0.0299999993294477,46.2406120300293,306.678253173828,305.12744140625,306.800384521484,305.654449462891,307.508361816406,3.98971033096314,0.0,0.0,0.0,0.0,-3.13916473260178e-07,30.0,8.0,1.4873902797699,0.0,5.67213773727417,1626.51834650879,1,30.0,6.0
1,59,2.46000003814697,0.229999989271164,0.159999996423721,35.5631332397461,303.938751220703,302.369720458984,304.405395507813,303.090637207031,303.154266357422,2.13267517089844,0.0,0.0,0.0,0.0,-0.493207037448883,561.0,28.0,5.70463228225708,0.0,2.96339750289917,336.234749630489,7,60.0,1.0
0,115,206.210006713867,49.0,0.970000028610229,80.5830688476562,300.840637207031,299.548675537109,301.196899414062,300.568634033203,302.313354492188,2.15838503837585,0.0005012144101783,0.0,0.0070170015096664,0.0,-0.0646272897720337,287.0,19.0,3.43511700630188,180.0,8.43968105316162,38.5309886713246,1,1.0,4.0
0,9,198.100006103516,43.1000022888184,7.63000011444092,70.2826309204102,301.742095947266,298.989471435547,301.345977783203,298.989471435547,301.107086181641,0.818703472614288,0.0104202209040523,0.0111856581643224,0.145883083343506,0.0782996043562889,0.904959917068481,827.0,7.0,1.55419600009918,0.0,10.8112869262695,4.58020305633545,7,1.0,1.0
0,86,61.0999984741211,7.31999969482422,0.0599999986588955,67.0162887573242,300.743286132812,299.120269775391,299.577026367188,299.120269775391,299.795471191406,4.13521003723145,0.0,0.0,0.0,0.0,0.681017756462097,9.0,6.0,1.11255264282227,0.0,1.74278748035431,0.534122943878174,7,1.0,3.0
0,51,46.9500007629395,0.21000000834465,0.0500000007450581,37.0413246154785,297.173828125,287.569976806641,298.708465576172,293.714385986328,297.613189697266,3.74415731430054,0.0,0.0,0.0,0.0,-0.672151923179626,187.5,21.5,4.70541429519653,261.0,0.856755018234253,1432.17492675781,4,1.0,3.0
0,18,0.759999990463257,0.0099999997764825,0.0,36.5652847290039,306.698181152344,300.419647216797,306.873992919922,304.770751953125,306.049468994141,4.80020236968994,0.0,0.0,0.0,0.0,-0.376071095466614,520.0,7.0,1.18042159080505,214.0,5.09077024459839,88.7434019076546,7,1.0,1.0
1,0,25.3500003814697,6.76000022888184,2.02999997138977,54.6881141662598,306.432525634766,304.574371337891,305.849700927734,304.702911376953,305.892730712891,2.3922324180603,0.0,0.0,0.0,0.0,-0.273603141307831,273.0,16.5,3.23481464385986,0.0,6.25055313110352,4089.84185097745,2,50.0,6.0
0,68,44.0499992370605,5.92000007629395,3.38000011444092,58.8594512939453,303.021759033203,291.102935791016,307.038757324219,304.197692871094,306.766174316406,4.64393854141235,0.0007390527171082,0.0014781054342165,0.0103467376902699,0.0103467376902699,-0.168768897652626,209.0,2.0,0.345884710550308,176.0,2.08866715431213,947.002990722656,7,1.0,6.0
0,167,118.529998779297,35.1800003051758,0.389999985694885,50.9107666015625,306.146453857422,302.531890869141,305.294219970703,303.815460205078,305.083953857422,2.28127336502075,0.0073311170563101,0.0043287556618452,0.102635636925697,0.0303012896329165,-0.601234078407288,548.0,16.0,3.62369108200073,280.0,28.6481952667236,2829.06518554688,7,1.0,1.0
1,145,12.4499998092651,4.42000007629395,0.519999980926514,58.2759590148926,302.788360595703,300.567230224609,303.227722167969,302.849548339844,302.980102539063,1.47273790836334,0.0,0.0,0.0,0.0,0.32237446308136,392.0,10.0,1.75445950031281,75.0,36.1150550842285,29.6242013455309,7,62.0,1.0
1,133,4.86999988555908,0.0,0.0,31.9332618713379,305.145324707031,303.344482421875,305.453521728516,304.976287841797,305.191101074219,2.97599101066589,0.0,0.0,0.0,0.0,-0.299063831567764,773.5,11.0,2.63460731506348,182.0,30.7794914245606,17.7889841203853,7,62.0,1.0
0,67,0.0,0.0,0.0,9.68153476715088,298.408874511719,295.046478271484,299.824066162109,297.253540039062,300.495178222656,2.63135409355164,0.0,0.0,0.0,0.0,-0.196115836501122,1077.0,2.0,0.328135460615158,0.0,0.764719605445862,151.335968017578,7,1.0,1.0
1,28,82.3600006103516,25.0699996948242,3.51999998092651,70.5121231079102,301.228851318359,300.159790039063,300.833892822266,300.159790039063,300.653930664063,2.4784107208252,0.0,0.0,0.0,0.0,0.0425488315522671,64.0,31.0,6.30429649353027,33.0,21.192626953125,2433.01991387596,1,50.0,6.0
1,135,163.059997558594,42.9700012207031,7.46999979019165,75.4952621459961,304.590667724609,300.910675048828,304.338439941406,301.022583007813,302.407745361328,0.925700843334198,0.0187395010143518,0.017820892855525,0.262353032827377,0.12474624812603,-0.341972708702087,364.0,9.0,1.87121939659119,0.0,6.60768270492554,64.5091032911952,1,50.0,1.0
1,92,11.3400001525879,11.210000038147,1.85000002384186,44.0834045410156,309.809661865234,307.963073730469,308.941558837891,307.963073730469,307.963073730469,2.43983507156372,0.0016318933339789,0.0,0.022846506908536,0.0,-0.886557221412659,665.5,9.0,1.99356079101563,0.0,0.0575216896831989,2.35962653319502,7,62.0,1.0
0,155,5.84999990463257,0.949999988079071,0.0,52.4307327270508,306.823455810547,304.723815917969,307.510223388672,306.343994140625,307.700714111328,5.63177680969238,0.0001870403357315,0.0003740806714631,0.0026185647584497,0.0026185647584497,0.203381270170212,9.0,3.0,0.573359191417694,3056.0,139.814361572266,,2,,4.0
0,121,0.0,0.0,0.0,29.9337730407715,304.822265625,303.049987792969,305.429229736328,303.728637695312,308.075469970703,1.53135788440704,0.0,0.0,0.0,0.0,0.70710688829422,359.0,7.0,1.46919560432434,67.0,0.310031205415726,679.660583496094,7,1.0,6.0
0,171,185.169998168945,66.1100006103516,14.2799997329712,77.53466796875,303.509399414062,302.5625,303.236694335938,302.5625,302.5625,3.49666738510132,0.0555778071284294,0.0679068267345428,0.778089284896851,0.475347816944122,0.316228032112122,5.0,2.0,0.345884710550308,164.0,6.39035320281982,68.4301681518555,1,1.0,3.0
0,0,0.0,0.0,0.0,39.3873023986816,300.739959716797,293.998474121094,303.224761962891,299.892761230469,306.21142578125,6.57733488082886,0.0,0.0,0.0,0.0,0.119885683059692,470.0,5.0,0.854219317436218,0.0,26.8331871032715,78.8013381958008,7,1.0,1.0
0,15,2.97000002861023,0.0,0.0,10.1838073730469,310.836090087891,306.678161621094,310.693817138672,310.022644042969,310.086608886719,2.55043339729309,0.0,0.0,0.0,0.0,0.19611644744873,283.0,5.0,0.891835570335388,78.0,6.80107879638672,1310.93371582031,7,1.0,1.0
0,0,0.0099999997764825,0.0,0.0,44.0805854797363,309.198760986328,305.404357910156,308.412750244141,305.404357910156,305.404357910156,5.16694736480713,0.0,0.0,0.0,0.0,-0.480854868888855,493.0,3.0,0.700336813926697,0.0,11.4030513763428,67.9348373413086,7,,1.0
1,57,17.6700000762939,2.5,0.439999997615814,68.0350952148438,280.161437988281,266.661163330078,283.110046386719,279.505462646484,279.505462646484,2.91603660583496,0.0,0.0,0.0,0.0,-0.132728174328804,206.0,15.0,3.24585342407227,119.0,38.2281074523926,617.041409509468,4,10.0,8.0
1,25,3.23000001907349,1.26999998092651,0.230000004172325,24.1517066955566,306.094909667969,304.262634277344,305.950805664063,304.973968505859,307.640686035156,2.16509962081909,0.0007778655854053,0.0,0.0108901187777519,0.0,-0.707106471061707,1061.0,7.0,1.47931003570557,0.0,5.12353372573853,3.68116308283131,7,60.0,1.0
0,0,123.059997558594,9.02999973297119,0.180000007152557,56.8187370300293,304.440307617188,300.901000976562,306.267913818359,305.692352294922,306.515869140625,2.40265321731567,0.0033353033941239,0.0064026857726275,0.0466942451894283,0.0448187999427319,3.13916473260178e-07,125.0,3.0,0.415939033031464,145.0,0.0536793619394302,2133.52270507812,9,1.0,6.0
1,35,9.88000011444092,0.0199999995529652,0.0,42.1741943359375,299.184600830078,293.870727539063,297.55615234375,293.870727539063,297.084899902344,3.82424902915955,0.0,0.0,0.0,0.0,0.447212964296341,264.0,5.0,0.773384153842926,122.0,0.161023437976837,33.6439248171447,12,11.0,3.0
1,135,91.1399993896484,9.75,5.65999984741211,73.9433212280274,297.015594482422,294.568695068359,296.996002197266,296.104339599609,296.104339599609,1.28929400444031,0.0003896802372764,0.0007793604745529,0.005455523263663,0.005455523263663,-0.0875981152057648,964.5,84.5,18.9611511230469,0.0,5.51189517974854,623.65871968495,1,50.0,1.0
1,82,4.40999984741211,2.30999994277954,1.0900000333786,52.1413383483887,308.515197753906,302.942138671875,307.497924804688,302.942138671875,302.942138671875,6.77413511276245,0.0006294589838944,9.74243303062394e-05,0.0088124256581068,0.0006819703266955,-0.488747358322144,496.0,19.0,3.94271039962769,41.0,0.0029802818316966,55.08356379232,7,122.0,3.0
0,283,129.449996948242,35.6500015258789,1.12000000476837,56.8625297546387,305.219146728516,304.020599365234,305.505310058594,304.472351074219,305.018402099609,3.37914800643921,0.0504322275519371,0.0385295189917088,0.706051170825958,0.269706636667252,-0.460656851530075,96.0,6.0,1.04273247718811,110.0,16.9115657806396,4219.73046875,2,,6.0
0,127,164.380004882812,34.0499992370605,0.810000002384186,65.3017654418945,302.561340332031,298.798950195312,303.017028808594,301.845092773438,303.240173339844,0.869745254516602,0.0271672960370779,0.0009194839512929,0.380342125892639,0.0064363875426352,3.13916473260178e-07,355.5,6.0,0.937646269798279,0.0,3.67886352539062,4.53806810125955,1,,1.0
0,13,10.0200004577637,9.6200008392334,0.280000001192093,15.909873008728,288.873657226562,272.751556396484,288.711639404297,274.912841796875,293.415008544922,4.1330771446228,0.0005093360668979,0.0,0.0071307048201561,0.0,0.484579503536224,1328.5,37.5,8.56685447692871,0.0,0.0,257.025909423828,8,1.0,5.0
0,117,83.8099975585938,29.3700008392334,12.3699998855591,86.1081924438477,302.008636474609,294.005462646484,303.528869628906,298.455352783203,298.455352783203,3.79060029983521,0.0057696467265486,9.53660783125088e-05,0.0807750597596169,0.0006675625336356,-0.707106471061707,132.5,24.5,5.61773204803467,176.0,37.2170333862305,134.007781982422,2,,4.0
0,185,39.6800003051758,7.17000007629395,0.550000011920929,56.1027870178223,302.294219970703,298.425842285156,302.739898681641,300.045776367188,300.045776367188,2.83226776123047,0.0,0.0,0.0,0.0,-3.13916473260178e-07,1003.0,8.0,1.98136496543884,211.0,12.3897428512573,4.29147806350294,7,1.0,1.0
0,153,187.5,39.25,1.25,54.837329864502,300.628601074219,298.178527832031,300.533294677734,298.83544921875,301.776977539062,2.20986747741699,0.0008065431611612,0.0010778404539451,0.0112916044890881,0.0075448835268616,0.104924485087395,886.0,25.5,5.49882364273071,99.0,11.070538520813,1095.83544921875,7,1.0,1.0
1,156,56.5200004577637,4.90000009536743,0.639999985694885,46.8723220825195,304.776519775391,302.955352783203,305.200592041016,303.496704101563,305.996063232422,1.75188875198364,0.0070694643072783,0.0,0.098972499370575,0.0,0.825483679771423,471.0,13.0,2.96574401855469,0.0,8.04050827026367,720.677453525607,7,50.0,1.0
0,0,0.0,0.0,0.0,29.5987110137939,304.953155517578,300.645690917969,302.958282470703,300.645690917969,301.739349365234,5.27706003189087,0.0,0.0,0.0,0.0,0.420566260814667,463.0,4.0,0.55229663848877,0.0,96.3031921386719,1105.33972167969,7,1.0,1.0
1,119,1.32000005245209,0.0,0.0,19.3702201843262,304.183380126953,302.406219482422,304.323272705078,303.590759277344,303.963806152344,1.7088531255722,0.0,0.0,0.0,0.0,-0.496138542890549,1089.0,6.0,1.22271633148193,0.0,210.381423950195,6.91664689580859,7,62.0,1.0
0,271,156.820007324219,9.0,8.46000003814697,72.2153778076172,298.676940917969,292.83935546875,297.529968261719,292.83935546875,296.902618408203,1.72422397136688,0.0009131371625699,0.000949595705606,0.0127839203923941,0.0066471700556576,-0.707106471061707,159.0,2.0,0.394367814064026,146.0,8.27556705474854,11.8533840179443,9,1.0,8.0
1,76,63.4000015258789,6.56999969482422,5.6399998664856,40.1423454284668,303.117523193359,294.585021972656,304.655029296875,302.793151855469,302.793151855469,1.03673613071442,0.0025786070618778,0.0051572141237556,0.0361004993319511,0.0361004993319511,0.642669200897217,667.5,60.0,13.0018405914307,348.0,19.4369411468506,274.265861416087,1,50.0,4.0
0,249,163.210006713867,14.210000038147,0.0199999995529652,38.8514823913574,301.907104492188,299.216491699219,302.380950927734,301.724090576172,302.255645751953,2.08465528488159,0.0024335922207683,0.0024555302225053,0.0340702906250954,0.017188711091876,0.582956552505493,1126.5,14.0,2.9516499042511,34.0,44.1061172485352,17.5459079742432,7,1.0,1.0
1,18,14.4199991226196,0.5,0.419999986886978,49.8709487915039,304.259704589844,298.934875488281,302.364440917969,298.934875488281,303.924926757813,2.22901844978333,0.0,0.0,0.0,0.0,0.353071451187134,60.0,6.0,1.28004336357117,66.0,0.0527021922171116,42.8799752314666,7,122.0,3.0
0,76,35.9300003051758,26.3899993896484,0.259999990463257,40.5558242797852,297.053619384766,290.605285644531,293.497863769531,290.605285644531,291.429962158203,4.35253763198853,0.0096614463254809,0.0193228926509619,0.135260254144669,0.135260254144669,-0.599999666213989,351.0,4.0,0.665300726890564,135.0,0.255153745412827,1041.94152832031,8,,5.0
0,87,303.769989013672,70.2799987792969,12.710000038147,74.284553527832,300.367462158203,297.425140380859,300.430511474609,298.242462158203,299.026763916016,1.08974301815033,0.0151015901938081,0.0110767707228661,0.211422264575958,0.0775373950600624,-0.755313515663147,914.5,53.0,11.161940574646,0.0,15.412166595459,0.0,1,1.0,1.0
1,173,39.6700019836426,1.91000008583069,0.0,34.3359107971191,306.651275634766,303.859741210938,305.546447753906,303.859741210938,307.358734130859,2.86510419845581,0.0096307322382926,0.0072342036291956,0.134830251336098,0.0506394244730473,0.820423603057861,643.5,18.0,4.20705890655518,71.0,3.01803946495056,1857.56276633255,1,120.0,6.0
0,92,2.76999998092651,0.0,0.0,53.7717742919922,300.474578857422,294.617370605469,298.329406738281,295.576416015625,296.426361083984,2.18449115753174,0.0,0.0,0.0,0.0,0.19611644744873,124.0,7.0,1.4873902797699,0.0,7.87534999847412,1005.79522705078,7,1.0,1.0
1,157,65.25,25.5099983215332,0.0,62.4099540710449,294.225799560547,286.793548583984,292.466583251953,286.793548583984,289.885589599609,3.08177900314331,0.0001288368512177,0.0001545904524391,0.0018037158297374,0.0010821331525221,0.31622651219368,106.0,4.0,0.656249403953552,751.0,8.74611282348633,1808.63464821983,7,120.0,6.0
0,137,44.0800018310547,2.35999989509583,1.12999999523163,63.0113677978516,289.344268798828,281.386016845703,292.563446044922,289.410797119141,289.410797119141,1.53026306629181,0.0001217997996718,0.0,0.0017051971517503,0.0,0.928476750850677,371.0,4.0,0.87496942281723,368.0,6.43528509140015,162.560211181641,8,,8.0
0,102,4.01000022888184,4.01000022888184,4.0,23.3249912261963,291.918579101562,284.341552734375,288.632965087891,284.341552734375,289.67041015625,1.95544672012329,0.0,0.0,0.0,0.0,0.0055549633689224,2358.0,45.0,10.366943359375,0.0,0.0,665.944519042969,13,1.0,5.0
1,158,35.7000007629395,1.1599999666214,0.0,40.5599403381348,303.498687744141,301.568634033203,303.503326416016,302.609497070313,303.609588623047,4.20271444320679,0.0,0.0,0.0,0.0,-0.172562837600708,80.0,12.0,2.63801097869873,253.0,0.003380908165127,42.9366095097766,7,50.0,3.0
1,141,0.919999957084656,0.0199999995529652,0.0099999997764825,41.8163871765137,306.967010498047,302.678466796875,308.885833740234,307.717956542969,309.224243164063,2.21473026275635,0.0,0.0,0.0,0.0,-0.378227055072784,239.0,8.0,1.53669548034668,312.0,38.1379852294922,92.8351636268271,2,40.0,4.0
0,0,238.990005493164,39.5499992370605,9.51000022888184,61.8602867126465,304.523742675781,301.095062255859,304.407562255859,302.570861816406,305.110809326172,1.62665355205536,0.0052550416439771,0.0078695826232433,0.07357057929039,0.0550870783627033,-0.15596216917038,306.5,8.0,1.47931003570557,0.0,8.06795215606689,76.2836761474609,7,,1.0
1,91,9.13000011444092,1.7700001001358,0.0099999997764825,45.4681205749512,302.3583984375,298.580749511719,301.826293945313,299.638885498047,303.945251464844,3.17326998710632,0.0,0.0,0.0,0.0,-0.662993311882019,51.0,11.0,2.25243163108826,122.0,28.0656719207764,1.58777982396566,7,62.0,1.0
1,47,14.2200002670288,4.15999984741211,2.50999999046326,51.9847106933594,304.326263427734,302.947998046875,304.260467529297,303.684814453125,303.929168701172,1.31698286533356,0.0,0.0,0.0,0.0,0.476280838251114,266.0,46.0,10.3209934234619,216.0,17.5713481903076,1070.03538087798,2,50.0,6.0
0,140,221.440002441406,43.0299987792969,1.6599999666214,65.1808853149414,302.212158203125,300.443054199219,303.019195556641,301.426544189453,303.378845214844,1.06659817695618,0.0109652513638139,0.0191129799932241,0.153513520956039,0.133790850639343,-0.925093412399292,525.0,9.0,2.1714506149292,139.0,1.74245357513428,774.364135742188,7,1.0,1.0
1,203,104.459999084473,6.06999969482422,0.370000004768372,63.5511589050293,298.958831787109,295.395721435547,299.269805908203,295.563232421875,295.563232421875,4.15402173995972,0.0025508950930088,0.0051017901860177,0.0357125326991081,0.0357125326991081,-0.0665185526013374,1274.5,5.0,1.14180624485016,198.0,104.476760864258,175.201420615835,7,40.0,1.0
1,91,10.9900007247925,10.9900007247925,2.65000009536743,54.8372688293457,307.706817626953,303.799194335938,306.593963623047,303.799194335938,304.306915283203,2.75351428985596,0.0001154825367848,0.0,0.0016167555004358,0.0,0.434008777141571,308.0,7.0,1.42584216594696,164.0,0.485013484954834,1448.08927095627,7,120.0,6.0
0,9,0.0,0.0,0.0,7.24973106384277,301.763763427734,298.272125244141,304.44091796875,301.719024658203,309.351379394531,2.74889349937439,0.0,0.0,0.0,0.0,0.19611644744873,380.0,4.0,0.546881794929504,28.0,148.394165039062,2706.43530273438,7,,1.0
1,144,1.6800000667572,1.44000005722046,0.0,42.6054458618164,309.344360351563,306.727813720703,309.140899658203,307.808410644531,309.348327636719,2.11371350288391,0.0,0.0,0.0,0.0,-0.126485869288445,223.0,25.0,5.57485246658325,622.0,38.2657585144043,2839.3578767703,7,40.0,1.0
